         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Guanabara                | G879                         | 2007-02-27 | 05:10:00 |  -22.739178 |  -43.10681 |          1 |       32.61 |              |            |           
 Guanabara                | G880                         | 2007-02-27 | 05:20:00 |  -22.765999 | -43.080257 |          1 |      18.225 |              |            |           
 Guanabara                | G881                         | 2007-02-27 | 05:35:00 |  -22.716536 | -43.076813 |          1 |      19.405 |              |            |           
 Guanabara                | G882                         | 2007-02-27 | 06:00:00 |   -22.74246 | -43.150448 |          1 |       6.025 |              |            |           
 Guanabara                | G883                         | 2007-02-27 | 06:17:00 |  -22.819967 | -43.149796 |          1 |      0.8245 |              |            |           
 Guanabara                | G884                         | 2007-02-27 | 06:17:00 |  -22.765095 | -43.201878 |          1 |      4.7395 |              |            |           
 Guanabara                | G885                         | 2007-02-27 | 06:41:00 |  -22.843744 | -43.201492 |          1 |        8.15 |              |            |           
 Guanabara                | G886                         | 2007-02-27 | 07:02:00 |     -22.836 | -43.248997 |          1 |       22.99 |              |            |           
 Guanabara                | G887                         | 2007-02-27 | 04:53:00 |  -22.809034 | -43.089737 |        1.5 |       21.49 |              |            |           
 Guanabara                | G888                         | 2007-02-27 | 05:20:00 |  -22.765999 | -43.080257 |          2 |       26.41 |              |            |           
 Guanabara                | G889                         | 2007-02-27 | 05:35:00 |  -22.716536 | -43.076813 |          2 |       64.42 |              |            |           
 Guanabara                | G890                         | 2007-02-27 | 06:00:00 |   -22.74246 | -43.150448 |          3 |       24.27 |              |            |           
 Guanabara                | G891                         | 2007-02-27 | 06:17:00 |  -22.765095 | -43.201878 |          3 |      917.64 |              |            |           
 Guanabara                | G892                         | 2007-03-12 | 05:01:00 |  -22.809034 | -43.089737 |          1 |       31.81 |              |            |           
 Guanabara                | G893                         | 2007-03-12 | 05:07:00 |  -22.940908 | -43.159023 |          1 |      27.425 |              |            |           
 Guanabara                | G894                         | 2007-03-12 | 05:17:00 |  -22.928995 |  -43.14766 |          1 |      11.815 |              |            |           
 Guanabara                | G895                         | 2007-03-12 | 05:23:00 |  -22.739178 |  -43.10681 |          1 |       16.57 |              |            |           
 Guanabara                | G896                         | 2007-03-12 | 05:32:00 |  -22.765999 | -43.080257 |          1 |       48.25 |              |            |           
 Guanabara                | G897                         | 2007-03-12 | 05:45:00 |  -22.869968 | -43.162743 |          1 |      23.685 |              |            |           
 Guanabara                | G898                         | 2007-03-12 | 05:52:00 |  -22.716536 | -43.076813 |          1 |      22.585 |              |            |           
 Guanabara                | G899                         | 2007-03-12 | 06:07:00 |  -22.819967 | -43.149796 |          1 |      28.705 |              |            |           
 Guanabara                | G900                         | 2007-03-12 | 06:17:00 |   -22.74246 | -43.150448 |          1 |      63.485 |              |            |           
 Guanabara                | G901                         | 2014-01-19 | 03:27:00 |    -22.9419 | -43.170033 |          1 |      143.27 |              |            |           
 Guanabara                | G902                         | 2014-01-19 | 04:02:00 |  -22.931932 |  -43.14085 |          1 |     974.045 |              |            |           
 Guanabara                | G903                         | 2014-01-19 | 04:48:00 |  -22.918484 | -43.112118 |          1 |     189.115 |              |            |           
 Guanabara                | G904                         | 2014-01-19 | 06:09:00 |    -22.9046 | -43.154034 |        1.5 |      22.395 |              |            |           
 Guanabara                | G905                         | 2014-01-19 | 07:00:00 |  -22.930317 | -43.195934 |          2 |       18.92 |              |            |           
 Guanabara                | G906                         | 2014-01-19 | 07:49:00 |   -22.86645 | -43.210983 |          2 |      18.015 |              |            |           
 Guanabara                | G907                         | 2014-01-19 | 08:34:00 |   -22.83435 | -43.229816 |          3 |      22.725 |              |            |           
